"Orthogroup"	"Pchabaudi"	"Pvivax"	"Pberghei"	"Pfalciparum"	"Pcoatneyi"	"Pcynomolgi"	"Pyoelii"
"p_OG0002095"	"PCHAS_122270"	"PVX_088105"	"PBANKA_122200"	"PF3D7_0711400"	"PCOAH_00001240"	"PCYB_011860"	"PY17X_1225200"
"p_OG0002096"	"PCHAS_122280"	"PVX_088110"	"PBANKA_122210"	"PF3D7_0711500"	"PCOAH_00001250"	"PCYB_011870"	"PY17X_1225300"
"p_OG0002097"	"PCHAS_122290"	"PVX_088115"	"PBANKA_122230"	"PF3D7_0808400"	"PCOAH_00001260"	"PCYB_011880"	"PY17X_1225500"
"p_OG0002098"	"PCHAS_122300"	"PVX_088120"	"PBANKA_122240"	"PF3D7_0808300"	"PCOAH_00001270"	"PCYB_011890"	"PY17X_1225600"
"p_OG0002099"	"PCHAS_122310"	"PVX_088125"	"PBANKA_122250"	"PF3D7_0808200"	"PCOAH_00001280"	"PCYB_011900"	"PY17X_1225700"
"p_OG0002100"	"PCHAS_122320"	"PVX_088130"	"PBANKA_122260"	"PF3D7_0808100"	"PCOAH_00001290"	"PCYB_011910"	"PY17X_1225800"
"p_OG0002101"	"PCHAS_122330"	"PVX_088140"	"PBANKA_122270"	"PF3D7_0808000"	"PCOAH_00001300"	"PCYB_011920"	"PY17X_1225900"
"p_OG0002102"	"PCHAS_122340"	"PVX_088145"	"PBANKA_122280"	"PF3D7_0807900"	"PCOAH_00001310"	"PCYB_011930"	"PY17X_1226000"
"p_OG0002103"	"PCHAS_122350"	"PVX_088150"	"PBANKA_122290"	"PF3D7_0807800"	"PCOAH_00001320"	"PCYB_011940"	"PY17X_1226100"
"p_OG0002104"	"PCHAS_122360"	"PVX_088165"	"PBANKA_122300"	"PF3D7_0807600"	"PCOAH_00001350"	"PCYB_011960"	"PY17X_1226200"
"p_OG0002105"	"PCHAS_122370"	"PVX_088170"	"PBANKA_122310"	"PF3D7_0807500"	"PCOAH_00001360"	"PCYB_011970"	"PY17X_1226300"
"p_OG0002106"	"PCHAS_122380"	"PVX_088175"	"PBANKA_122320"	"PF3D7_0807400"	"PCOAH_00001370"	"PCYB_011980"	"PY17X_1226400"
"p_OG0002107"	"PCHAS_122390"	"PVX_088180"	"PBANKA_122330"	"PF3D7_0807300"	"PCOAH_00001380"	"PCYB_011990"	"PY17X_1226500"
"p_OG0002108"	"PCHAS_122400"	"PVX_088185"	"PBANKA_122340"	"PF3D7_0807200"	"PCOAH_00001390"	"PCYB_012000"	"PY17X_1226600"
"p_OG0002109"	"PCHAS_122410"	"PVX_088190"	"PBANKA_122350"	"PF3D7_0807100"	"PCOAH_00001400"	"PCYB_012010"	"PY17X_1226700"
"p_OG0002110"	"PCHAS_122420"	"PVX_088195"	"PBANKA_122360"	"PF3D7_0807000"	"PCOAH_00001410"	"PCYB_012020"	"PY17X_1226800"
"p_OG0002111"	"PCHAS_122430"	"PVX_088200"	"PBANKA_122370"	"PF3D7_0806900"	"PCOAH_00001420"	"PCYB_012030"	"PY17X_1226900"
"p_OG0002112"	"PCHAS_122440"	"PVX_088205"	"PBANKA_122380"	"PF3D7_0806800"	"PCOAH_00001430"	"PCYB_012040"	"PY17X_1227000"
"p_OG0002113"	"PCHAS_122460"	"PVX_088215"	"PBANKA_122400"	"PF3D7_0806700"	"PCOAH_00001510"	"PCYB_012060"	"PY17X_1227200"
"p_OG0002114"	"PCHAS_122470"	"PVX_088220"	"PBANKA_122410"	"PF3D7_0806600"	"PCOAH_00001520"	"PCYB_012070"	"PY17X_1227300"
"p_OG0002115"	"PCHAS_122490"	"PVX_088230"	"PBANKA_122430"	"PF3D7_0806400"	"PCOAH_00001540"	"PCYB_012090"	"PY17X_1227500"
"p_OG0002116"	"PCHAS_122500"	"PVX_088235"	"PBANKA_122440"	"PF3D7_0806300"	"PCOAH_00001550"	"PCYB_012100"	"PY17X_1227600"
"p_OG0002117"	"PCHAS_122510"	"PVX_088240"	"PBANKA_122450"	"PF3D7_0806200"	"PCOAH_00001560"	"PCYB_012110"	"PY17X_1227700"
"p_OG0002118"	"PCHAS_122530"	"PVX_088250"	"PBANKA_122470"	"PF3D7_0806000"	"PCOAH_00001580"	"PCYB_012130"	"PY17X_1227900"
"p_OG0002119"	"PCHAS_122550"	"PVX_088255"	"PBANKA_122490"	"PF3D7_0805800"	"PCOAH_00001600"	"PCYB_012140"	"PY17X_1228100"
"p_OG0002120"	"PCHAS_122570"	"PVX_088275"	"PBANKA_122510"	"PF3D7_0805500"	"PCOAH_00001760"	"PCYB_012170"	"PY17X_1228300"
"p_OG0002121"	"PCHAS_122590"	"PVX_093495"	"PBANKA_122530"	"PF3D7_0805300"	"PCOAH_00001770"	"PCYB_012190"	"PY17X_1228500"
"p_OG0002122"	"PCHAS_122600"	"PVX_093500"	"PBANKA_122540"	"PF3D7_0805200"	"PCOAH_00001780"	"PCYB_012200"	"PY17X_1228600"
"p_OG0002123"	"PCHAS_122610"	"PVX_093505"	"PBANKA_122550"	"PF3D7_0805100"	"PCOAH_00001790"	"PCYB_012210"	"PY17X_1228700"
"p_OG0002124"	"PCHAS_122620"	"PVX_093510"	"PBANKA_122560"	"PF3D7_0805000"	"PCOAH_00001800"	"PCYB_012220"	"PY17X_1228800"
"p_OG0002125"	"PCHAS_122630"	"PVX_093515"	"PBANKA_122570"	"PF3D7_0804900"	"PCOAH_00001810"	"PCYB_012230"	"PY17X_1228900"
"p_OG0002126"	"PCHAS_122640"	"PVX_093520"	"PBANKA_122580"	"PF3D7_0804800"	"PCOAH_00001820"	"PCYB_012240"	"PY17X_1229000"
"p_OG0002127"	"PCHAS_122660"	"PVX_093530"	"PBANKA_122600"	"PF3D7_0804600"	"PCOAH_00001840"	"PCYB_012260"	"PY17X_1229200"
"p_OG0002128"	"PCHAS_122670"	"PVX_093535"	"PBANKA_122610"	"PF3D7_0804500"	"PCOAH_00001850"	"PCYB_012270"	"PY17X_1229300"
"p_OG0002129"	"PCHAS_122680"	"PVX_093540"	"PBANKA_122620"	"PF3D7_0804400"	"PCOAH_00001860"	"PCYB_012280"	"PY17X_1229400"
"p_OG0002130"	"PCHAS_122690"	"PVX_093545"	"PBANKA_122630"	"PF3D7_0804300"	"PCOAH_00001870"	"PCYB_012290"	"PY17X_1229500"
"p_OG0002131"	"PCHAS_122700"	"PVX_093550"	"PBANKA_122640"	"PF3D7_0804000"	"PCOAH_00001880"	"PCYB_012300"	"PY17X_1229600"
"p_OG0002132"	"PCHAS_122710"	"PVX_093555"	"PBANKA_122650"	"PF3D7_0803800"	"PCOAH_00001890"	"PCYB_012310"	"PY17X_1230000"
"p_OG0002133"	"PCHAS_122720"	"PVX_093560"	"PBANKA_122660"	"PF3D7_0803700"	"PCOAH_00001900"	"PCYB_012320"	"PY17X_1230100"
"p_OG0002134"	"PCHAS_122730"	"PVX_093570"	"PBANKA_122670"	"PF3D7_0803500"	"PCOAH_00001920"	"PCYB_012350"	"PY17X_1230200"
"p_OG0002135"	"PCHAS_122740"	"PVX_093575"	"PBANKA_122680"	"PF3D7_0803400"	"PCOAH_00001930"	"PCYB_012360"	"PY17X_1230300"
"p_OG0002136"	"PCHAS_122750"	"PVX_093580"	"PBANKA_122690"	"PF3D7_0803300"	"PCOAH_00001940"	"PCYB_012370"	"PY17X_1230400"
"p_OG0002137"	"PCHAS_122760"	"PVX_093585"	"PBANKA_122700"	"PF3D7_0803200"	"PCOAH_00001950"	"PCYB_012380"	"PY17X_1230500"
"p_OG0002138"	"PCHAS_122770"	"PVX_093590"	"PBANKA_122710"	"PF3D7_0803100"	"PCOAH_00001960"	"PCYB_012390"	"PY17X_1230600"
"p_OG0002139"	"PCHAS_122780"	"PVX_093595"	"PBANKA_122720"	"PF3D7_0803000"	"PCOAH_00001970"	"PCYB_012400"	"PY17X_1230700"
"p_OG0002140"	"PCHAS_122790"	"PVX_093600"	"PBANKA_122730"	"PF3D7_0802900"	"PCOAH_00001980"	"PCYB_012410"	"PY17X_1230800"
"p_OG0002141"	"PCHAS_122800"	"PVX_093605"	"PBANKA_122740"	"PF3D7_0802800"	"PCOAH_00001990"	"PCYB_012420"	"PY17X_1230900"
"p_OG0002142"	"PCHAS_122830"	"PVX_093610"	"PBANKA_122760"	"PF3D7_0802600"	"PCOAH_00002000"	"PCYB_012440"	"PY17X_1231100"
"p_OG0002143"	"PCHAS_122840"	"PVX_093615"	"PBANKA_122770"	"PF3D7_0802500"	"PCOAH_00002010"	"PCYB_012450"	"PY17X_1231200"
"p_OG0002144"	"PCHAS_122850"	"PVX_093620"	"PBANKA_122780"	"PF3D7_0802400"	"PCOAH_00002020"	"PCYB_012460"	"PY17X_1231300"
"p_OG0002145"	"PCHAS_122860"	"PVX_093625"	"PBANKA_122790"	"PF3D7_0802300"	"PCOAH_00002030"	"PCYB_012470"	"PY17X_1231400"
"p_OG0002146"	"PCHAS_122870"	"PVX_093630"	"PBANKA_122800"	"PF3D7_0802200"	"PCOAH_00002040"	"PCYB_012480"	"PY17X_1231500"
"p_OG0002147"	"PCHAS_122890"	"PVX_093640"	"PBANKA_122820"	"PF3D7_0802000"	"PCOAH_00002060"	"PCYB_012500"	"PY17X_1231700"
"p_OG0002148"	"PCHAS_122900"	"PVX_093645"	"PBANKA_122830"	"PF3D7_0801900"	"PCOAH_00002070"	"PCYB_012510"	"PY17X_1231800"
"p_OG0002149"	"PCHAS_122910"	"PVX_093650"	"PBANKA_122840"	"PF3D7_0801800"	"PCOAH_00002080"	"PCYB_012520"	"PY17X_1231900"
"p_OG0002150"	"PCHAS_122920"	"PVX_093655"	"PBANKA_122850"	"PF3D7_0801700"	"PCOAH_00002090"	"PCYB_012530"	"PY17X_1232000"
"p_OG0002151"	"PCHAS_122930"	"PVX_093660"	"PBANKA_122860"	"PF3D7_0801600"	"PCOAH_00002100"	"PCYB_012540"	"PY17X_1232100"
"p_OG0002152"	"PCHAS_122940"	"PVX_093665"	"PBANKA_122870"	"PF3D7_0801500"	"PCOAH_00002110"	"PCYB_012550"	"PY17X_1232200"
"p_OG0002153"	"PCHAS_122960"	"PVX_093675"	"PBANKA_122890"	"PF3D7_0801300"	"PCOAH_00002130"	"PCYB_012570"	"PY17X_1232400"
"p_OG0002154"	"PCHAS_122980"	"PVX_113855"	"PBANKA_122910"	"PF3D7_0614400"	"PCOAH_00035350"	"PCYB_114270"	"PY17X_1232600"
"p_OG0002155"	"PCHAS_122990"	"PVX_113860"	"PBANKA_122920"	"PF3D7_0614500"	"PCOAH_00035340"	"PCYB_114260"	"PY17X_1232700"
"p_OG0002156"	"PCHAS_123000"	"PVX_113865"	"PBANKA_122930"	"PF3D7_0614600"	"PCOAH_00035330"	"PCYB_114250"	"PY17X_1232800"
"p_OG0002157"	"PCHAS_123010"	"PVX_113870"	"PBANKA_122940"	"PF3D7_0614700"	"PCOAH_00035320"	"PCYB_114240"	"PY17X_1232900"
"p_OG0002158"	"PCHAS_123020"	"PVX_113875"	"PBANKA_122950"	"PF3D7_0614800"	"PCOAH_00035310"	"PCYB_114230"	"PY17X_1233000"
"p_OG0002159"	"PCHAS_123030"	"PVX_113880"	"PBANKA_122960"	"PF3D7_0614900"	"PCOAH_00035300"	"PCYB_114220"	"PY17X_1233100"
"p_OG0002160"	"PCHAS_123040"	"PVX_113885"	"PBANKA_122970"	"PF3D7_0615000"	"PCOAH_00035290"	"PCYB_114210"	"PY17X_1233200"
"p_OG0002161"	"PCHAS_123050"	"PVX_113890"	"PBANKA_122980"	"PF3D7_0615100"	"PCOAH_00035280"	"PCYB_114200"	"PY17X_1233300"
"p_OG0002162"	"PCHAS_123060"	"PVX_113895"	"PBANKA_122990"	"PF3D7_0615200"	"PCOAH_00035270"	"PCYB_114190"	"PY17X_1233400"
"p_OG0002163"	"PCHAS_123070"	"PVX_113900"	"PBANKA_123000"	"PF3D7_0615300"	"PCOAH_00035260"	"PCYB_114180"	"PY17X_1233500"
"p_OG0002164"	"PCHAS_123080"	"PVX_113905"	"PBANKA_123005"	"PF3D7_0615400"	"PCOAH_00035250"	"PCYB_114170"	"PY17X_1233600"
"p_OG0002165"	"PCHAS_123090"	"PVX_113910"	"PBANKA_123020"	"PF3D7_0615500"	"PCOAH_00035240"	"PCYB_114160"	"PY17X_1233700"
"p_OG0002166"	"PCHAS_123100"	"PVX_113915"	"PBANKA_123030"	"PF3D7_0615600"	"PCOAH_00035230"	"PCYB_114150"	"PY17X_1233800"
"p_OG0002167"	"PCHAS_123110"	"PVX_113920"	"PBANKA_123050"	"PF3D7_0615700"	"PCOAH_00035220"	"PCYB_114140"	"PY17X_1233900"
"p_OG0002168"	"PCHAS_123120"	"PVX_113925"	"PBANKA_123060"	"PF3D7_0615800"	"PCOAH_00035210"	"PCYB_114130"	"PY17X_1234000"
"p_OG0002169"	"PCHAS_123130"	"PVX_113930"	"PBANKA_123070"	"PF3D7_0615900"	"PCOAH_00035200"	"PCYB_114120"	"PY17X_1234100"
"p_OG0002170"	"PCHAS_123140"	"PVX_113935"	"PBANKA_123080"	"PF3D7_0616000"	"PCOAH_00035190"	"PCYB_114110"	"PY17X_1234200"
"p_OG0002171"	"PCHAS_123150"	"PVX_080445"	"PBANKA_123090"	"PF3D7_0516000"	"PCOAH_00030030"	"PCYB_102570"	"PY17X_1234300"
"p_OG0002172"	"PCHAS_123160"	"PVX_080440"	"PBANKA_123100"	"PF3D7_0516200"	"PCOAH_00030020"	"PCYB_102560"	"PY17X_1234400"
"p_OG0002173"	"PCHAS_123170"	"PVX_080435"	"PBANKA_123110"	"PF3D7_0516300"	"PCOAH_00030010"	"PCYB_102550"	"PY17X_1234500"
"p_OG0002174"	"PCHAS_123180"	"PVX_080430"	"PBANKA_123120"	"PF3D7_0516400"	"PCOAH_00030000"	"PCYB_102540"	"PY17X_1234600"
"p_OG0002175"	"PCHAS_123190"	"PVX_080425"	"PBANKA_123130"	"PF3D7_0516500"	"PCOAH_00029990"	"PCYB_102530"	"PY17X_1234700"
"p_OG0002176"	"PCHAS_123200"	"PVX_080420"	"PBANKA_123140"	"PF3D7_0516600"	"PCOAH_00029980"	"PCYB_102520"	"PY17X_1234800"
"p_OG0002177"	"PCHAS_123210"	"PVX_080415"	"PBANKA_123150"	"PF3D7_0516700"	"PCOAH_00029970"	"PCYB_102510"	"PY17X_1234900"
"p_OG0002178"	"PCHAS_123220"	"PVX_080410"	"PBANKA_123160"	"PF3D7_0516800"	"PCOAH_00029950"	"PCYB_102500"	"PY17X_1235000"
"p_OG0002179"	"PCHAS_123230"	"PVX_080405"	"PBANKA_123170"	"PF3D7_0516900"	"PCOAH_00029940"	"PCYB_102490"	"PY17X_1235100"
"p_OG0002180"	"PCHAS_123240"	"PVX_080400"	"PBANKA_123180"	"PF3D7_0517000"	"PCOAH_00029930"	"PCYB_102480"	"PY17X_1235200"
"p_OG0002181"	"PCHAS_123250"	"PVX_080395"	"PBANKA_123190"	"PF3D7_0517100"	"PCOAH_00029920"	"PCYB_102470"	"PY17X_1235300"
"p_OG0002182"	"PCHAS_123260"	"PVX_080390"	"PBANKA_123200"	"PF3D7_0517200"	"PCOAH_00029910"	"PCYB_102460"	"PY17X_1235400"
"p_OG0002183"	"PCHAS_123270"	"PVX_080385"	"PBANKA_123210"	"PF3D7_0517300"	"PCOAH_00029900"	"PCYB_102450"	"PY17X_1235500"
"p_OG0002184"	"PCHAS_123280"	"PVX_080380"	"PBANKA_123220"	"PF3D7_0517400"	"PCOAH_00029890"	"PCYB_102440"	"PY17X_1235600"
"p_OG0002185"	"PCHAS_123290"	"PVX_080375"	"PBANKA_123230"	"PF3D7_0517500"	"PCOAH_00029880"	"PCYB_102430"	"PY17X_1235700"
"p_OG0002186"	"PCHAS_123300"	"PVX_080370"	"PBANKA_123240"	"PF3D7_0517600"	"PCOAH_00029870"	"PCYB_102420"	"PY17X_1235800"
"p_OG0002187"	"PCHAS_123310"	"PVX_080365"	"PBANKA_123250"	"PF3D7_0517700"	"PCOAH_00029860"	"PCYB_102410"	"PY17X_1235900"
"p_OG0002188"	"PCHAS_123320"	"PVX_080360"	"PBANKA_123260"	"PF3D7_0517800"	"PCOAH_00029850"	"PCYB_102400"	"PY17X_1236000"
"p_OG0002189"	"PCHAS_123330"	"PVX_080350"	"PBANKA_123270"	"PF3D7_0517900"	"PCOAH_00029830"	"PCYB_102380"	"PY17X_1236100"
"p_OG0002190"	"PCHAS_123340"	"PVX_080345"	"PBANKA_123280"	"PF3D7_0518000"	"PCOAH_00029820"	"PCYB_102370"	"PY17X_1236200"
"p_OG0002191"	"PCHAS_123350"	"PVX_080340"	"PBANKA_123290"	"PF3D7_0518100"	"PCOAH_00029810"	"PCYB_102360"	"PY17X_1236300"
"p_OG0002192"	"PCHAS_123360"	"PVX_080335"	"PBANKA_123300"	"PF3D7_0518200"	"PCOAH_00029800"	"PCYB_102350"	"PY17X_1236400"
"p_OG0002193"	"PCHAS_123370"	"PVX_080330"	"PBANKA_123310"	"PF3D7_0518300"	"PCOAH_00029790"	"PCYB_102340"	"PY17X_1236500"
"p_OG0002194"	"PCHAS_123380"	"PVX_080325"	"PBANKA_123320"	"PF3D7_0518400"	"PCOAH_00029780"	"PCYB_102330"	"PY17X_1236600"
"p_OG0002195"	"PCHAS_123390"	"PVX_080320"	"PBANKA_123330"	"PF3D7_0518500"	"PCOAH_00029770"	"PCYB_102320"	"PY17X_1236700"
"p_OG0002196"	"PCHAS_123400"	"PVX_080315"	"PBANKA_123340"	"PF3D7_0518600"	"PCOAH_00029760"	"PCYB_102310"	"PY17X_1236800"
"p_OG0002197"	"PCHAS_123420"	"PVX_080305"	"PBANKA_123360"	"PF3D7_0518800"	"PCOAH_00029750"	"PCYB_102300"	"PY17X_1237000"
"p_OG0002198"	"PCHAS_123430"	"PVX_080300"	"PBANKA_123370"	"PF3D7_0518900"	"PCOAH_00029740"	"PCYB_102290"	"PY17X_1237100"
"p_OG0002199"	"PCHAS_123440"	"PVX_080295"	"PBANKA_123380"	"PF3D7_0519000"	"PCOAH_00029730"	"PCYB_102280"	"PY17X_1237200"
"p_OG0002200"	"PCHAS_123450"	"PVX_080290"	"PBANKA_123390"	"PF3D7_0519100"	"PCOAH_00029710"	"PCYB_102270"	"PY17X_1237300"
"p_OG0002201"	"PCHAS_123460"	"PVX_080285"	"PBANKA_123400"	"PF3D7_0519200"	"PCOAH_00029700"	"PCYB_102260"	"PY17X_1237400"
"p_OG0002202"	"PCHAS_123470"	"PVX_080280"	"PBANKA_123410"	"PF3D7_0519300"	"PCOAH_00029690"	"PCYB_102250"	"PY17X_1237500"
"p_OG0002203"	"PCHAS_123480"	"PVX_080275"	"PBANKA_123420"	"PF3D7_0519400"	"PCOAH_00029680"	"PCYB_102240"	"PY17X_1237600"
"p_OG0002204"	"PCHAS_123490"	"PVX_080270"	"PBANKA_123430"	"PF3D7_0519500"	"PCOAH_00029670"	"PCYB_102230"	"PY17X_1237700"
"p_OG0002205"	"PCHAS_123500"	"PVX_080265"	"PBANKA_123440"	"PF3D7_0519600"	"PCOAH_00029660"	"PCYB_102220"	"PY17X_1237800"
"p_OG0002206"	"PCHAS_123510"	"PVX_080260"	"PBANKA_123450"	"PF3D7_0519700"	"PCOAH_00029650"	"PCYB_102210"	"PY17X_1237900"
"p_OG0002207"	"PCHAS_123520"	"PVX_080255"	"PBANKA_123460"	"PF3D7_0519800"	"PCOAH_00029640"	"PCYB_102200"	"PY17X_1238000"
"p_OG0002208"	"PCHAS_123530"	"PVX_080250"	"PBANKA_123470"	"PF3D7_0519900"	"PCOAH_00029630"	"PCYB_102190"	"PY17X_1238100"
"p_OG0002209"	"PCHAS_123540"	"PVX_080245"	"PBANKA_123480"	"PF3D7_0520000"	"PCOAH_00029620"	"PCYB_102180"	"PY17X_1238200"
"p_OG0002210"	"PCHAS_123550"	"PVX_080240"	"PBANKA_123490"	"PF3D7_0520100"	"PCOAH_00029610"	"PCYB_102170"	"PY17X_1238300"
"p_OG0002211"	"PCHAS_123560"	"PVX_080235"	"PBANKA_123500"	"PF3D7_0520200"	"PCOAH_00029600"	"PCYB_102160"	"PY17X_1238400"
"p_OG0002212"	"PCHAS_123570"	"PVX_080230"	"PBANKA_123510"	"PF3D7_0520300"	"PCOAH_00029590"	"PCYB_102150"	"PY17X_1238500"
"p_OG0002213"	"PCHAS_123580"	"PVX_080225"	"PBANKA_123520"	"PF3D7_0520400"	"PCOAH_00029580"	"PCYB_102140"	"PY17X_1238600"
"p_OG0002214"	"PCHAS_123590"	"PVX_080215"	"PBANKA_123530"	"PF3D7_0520600"	"PCOAH_00029560"	"PCYB_102120"	"PY17X_1238700"
"p_OG0002215"	"PCHAS_123600"	"PVX_080210"	"PBANKA_123540"	"PF3D7_0520700"	"PCOAH_00029550"	"PCYB_102110"	"PY17X_1238800"
"p_OG0002216"	"PCHAS_123610"	"PVX_080205"	"PBANKA_123550"	"PF3D7_0520800"	"PCOAH_00029540"	"PCYB_102100"	"PY17X_1238900"
"p_OG0002217"	"PCHAS_123620"	"PVX_080200"	"PBANKA_123560"	"PF3D7_0520900"	"PCOAH_00029530"	"PCYB_102090"	"PY17X_1239000"
"p_OG0002218"	"PCHAS_123630"	"PVX_080190"	"PBANKA_123570"	"PF3D7_0521100"	"PCOAH_00029510"	"PCYB_102070"	"PY17X_1239100"
"p_OG0002219"	"PCHAS_123640"	"PVX_080185"	"PBANKA_123580"	"PF3D7_0521200"	"PCOAH_00029500"	"PCYB_102060"	"PY17X_1239200"
"p_OG0002220"	"PCHAS_123650"	"PVX_080180"	"PBANKA_123590"	"PF3D7_0521300"	"PCOAH_00029490"	"PCYB_102050"	"PY17X_1239300"
"p_OG0002221"	"PCHAS_123660"	"PVX_080175"	"PBANKA_123600"	"PF3D7_0521400"	"PCOAH_00029480"	"PCYB_102040"	"PY17X_1239400"
"p_OG0002222"	"PCHAS_123670"	"PVX_080170"	"PBANKA_123610"	"PF3D7_0521500"	"PCOAH_00029470"	"PCYB_102020"	"PY17X_1239500"
"p_OG0002223"	"PCHAS_123680"	"PVX_080165"	"PBANKA_123620"	"PF3D7_0521600"	"PCOAH_00029460"	"PCYB_102010"	"PY17X_1239600"
"p_OG0002224"	"PCHAS_123690"	"PVX_080160"	"PBANKA_123630"	"PF3D7_0521700"	"PCOAH_00029450"	"PCYB_102000"	"PY17X_1239700"
"p_OG0002225"	"PCHAS_123700"	"PVX_080155"	"PBANKA_123640"	"PF3D7_0521800"	"PCOAH_00029440"	"PCYB_101990"	"PY17X_1239800"
"p_OG0002226"	"PCHAS_123710"	"PVX_080150"	"PBANKA_123650"	"PF3D7_0521900"	"PCOAH_00029430"	"PCYB_101980"	"PY17X_1239900"
"p_OG0002227"	"PCHAS_123730"	"PVX_080145"	"PBANKA_123680"	"PF3D7_0522100"	"PCOAH_00029410"	"PCYB_101960"	"PY17X_1240100"
"p_OG0002228"	"PCHAS_123740"	"PVX_080140"	"PBANKA_123690"	"PF3D7_0522200"	"PCOAH_00029400"	"PCYB_101950"	"PY17X_1240200"
"p_OG0002229"	"PCHAS_123750"	"PVX_080135"	"PBANKA_123700"	"PF3D7_0522300"	"PCOAH_00029390"	"PCYB_101940"	"PY17X_1240300"
"p_OG0002230"	"PCHAS_123770"	"PVX_080125"	"PBANKA_123720"	"PF3D7_0522500"	"PCOAH_00029360"	"PCYB_101920"	"PY17X_1240500"
"p_OG0002231"	"PCHAS_123780"	"PVX_080120"	"PBANKA_123730"	"PF3D7_0522600"	"PCOAH_00029350"	"PCYB_101910"	"PY17X_1240600"
"p_OG0002232"	"PCHAS_123790"	"PVX_080115"	"PBANKA_123740"	"PF3D7_0522700"	"PCOAH_00029340"	"PCYB_101900"	"PY17X_1240700"
"p_OG0002233"	"PCHAS_123800"	"PVX_080110"	"PBANKA_123750"	"PF3D7_0522800"	"PCOAH_00029330"	"PCYB_101890"	"PY17X_1240800"
"p_OG0002234"	"PCHAS_123820"	"PVX_080100"	"PBANKA_123780"	"PF3D7_0523000"	"PCOAH_00029310"	"PCYB_101870"	"PY17X_1241000"
"p_OG0002235"	"PCHAS_123830"	"PVX_080095"	"PBANKA_123790"	"PF3D7_0523100"	"PCOAH_00029300"	"PCYB_101860"	"PY17X_1241100"
"p_OG0002236"	"PCHAS_123840"	"PVX_080090"	"PBANKA_123800"	"PF3D7_0523200"	"PCOAH_00029290"	"PCYB_101850"	"PY17X_1241200"
"p_OG0002237"	"PCHAS_123850"	"PVX_080085"	"PBANKA_123810"	"PF3D7_0523300"	"PCOAH_00029280"	"PCYB_101840"	"PY17X_1241300"
"p_OG0002238"	"PCHAS_123860"	"PVX_080080"	"PBANKA_123820"	"PF3D7_0523400"	"PCOAH_00029270"	"PCYB_101830"	"PY17X_1241400"
"p_OG0002239"	"PCHAS_123880"	"PVX_080070"	"PBANKA_123840"	"PF3D7_0523600"	"PCOAH_00029250"	"PCYB_101810"	"PY17X_1241600"
"p_OG0002240"	"PCHAS_123890"	"PVX_080065"	"PBANKA_123850"	"PF3D7_0523700"	"PCOAH_00029240"	"PCYB_101800"	"PY17X_1241700"
"p_OG0002241"	"PCHAS_123900"	"PVX_080060"	"PBANKA_123860"	"PF3D7_0523800"	"PCOAH_00029230"	"PCYB_101790"	"PY17X_1241800"
"p_OG0002242"	"PCHAS_123910"	"PVX_080055"	"PBANKA_123870"	"PF3D7_0523900"	"PCOAH_00029220"	"PCYB_101780"	"PY17X_1241900"
"p_OG0002243"	"PCHAS_123920"	"PVX_080050"	"PBANKA_123880"	"PF3D7_0524000"	"PCOAH_00029210"	"PCYB_101770"	"PY17X_1242000"
"p_OG0002244"	"PCHAS_123930"	"PVX_080045"	"PBANKA_123890"	"PF3D7_0524100"	"PCOAH_00029200"	"PCYB_101760"	"PY17X_1242100"
"p_OG0002245"	"PCHAS_123940"	"PVX_080040"	"PBANKA_123900"	"PF3D7_0524200"	"PCOAH_00029190"	"PCYB_101750"	"PY17X_1242200"
"p_OG0002246"	"PCHAS_123950"	"PVX_080035"	"PBANKA_123910"	"PF3D7_0524300"	"PCOAH_00029180"	"PCYB_101740"	"PY17X_1242300"
"p_OG0002247"	"PCHAS_123970"	"PVX_080025"	"PBANKA_123930"	"PF3D7_0524500"	"PCOAH_00029160"	"PCYB_101720"	"PY17X_1242500"
"p_OG0002248"	"PCHAS_123980"	"PVX_080020"	"PBANKA_123940"	"PF3D7_0524600"	"PCOAH_00029150"	"PCYB_101710"	"PY17X_1242600"
"p_OG0002249"	"PCHAS_123990"	"PVX_080015"	"PBANKA_123950"	"PF3D7_0524700"	"PCOAH_00029140"	"PCYB_101700"	"PY17X_1242700"
"p_OG0002250"	"PCHAS_124000"	"PVX_080010"	"PBANKA_123960"	"PF3D7_0524800"	"PCOAH_00029130"	"PCYB_101690"	"PY17X_1242800"
"p_OG0002251"	"PCHAS_124010"	"PVX_080000"	"PBANKA_123970"	"PF3D7_0524900"	"PCOAH_00029110"	"PCYB_101670"	"PY17X_1242900"
"p_OG0002252"	"PCHAS_124030"	"PVX_079990"	"PBANKA_123990"	"PF3D7_0525100"	"PCOAH_00029100"	"PCYB_101650"	"PY17X_1243100"
"p_OG0002253"	"PCHAS_124040"	"PVX_079985"	"PBANKA_124000"	"PF3D7_0525200"	"PCOAH_00029090"	"PCYB_101640"	"PY17X_1243200"
"p_OG0002254"	"PCHAS_124050"	"PVX_079980"	"PBANKA_124010"	"PF3D7_0525300"	"PCOAH_00029080"	"PCYB_101630"	"PY17X_1243300"
"p_OG0002255"	"PCHAS_124060"	"PVX_079975"	"PBANKA_124020"	"PF3D7_0525400"	"PCOAH_00029070"	"PCYB_101620"	"PY17X_1243400"
